[2025-08-24T15:37:35.1475538+09:00] Ellen
Gravity: <0, -9.81, 0>
EffectiveGravity: <0, -9.81, 0>
SolverIterationCount: 8
SubstepCount: 1
Damping: 0.98
BoneBlendFactor: 0.5
GroundHeight: 0
Restitution: 0.2
Friction: 0.5
LockTranslation: True
RigidBody: 頭 BoneIndex:10 Mass:14.625 Shape:Capsule LinearDamping:0.5 AngularDamping:0.5 Restitution:0 Friction:0.5 Position:<0, 18.080936, -0.17313504> Rotation:<-0, 0, -0> Size:<0.8, 0.8, 0> Group:0 Mask:65535 Mode:FollowBone
Joint: SkirtSide_2_6 BodyA:Skirt_2_6 BodyB:Skirt_2_7 PosMin:<-0.32000002, -0.32000002, 0.2> PosMax:<0.32000002, 0.32000002, -0.2> RotMin:<-0.06981317, -0.13962634, 0.06981317> RotMax:<0.06981317, 0.13962634, -0.06981317> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_2_7 BodyA:Skirt_2_7 BodyB:Skirt_2_8 PosMin:<-0.32000002, -0.32000002, 0.2> PosMax:<0.32000002, 0.32000002, -0.2> RotMin:<-0.06981317, -0.13962634, 0.06981317> RotMax:<0.06981317, 0.13962634, -0.06981317> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_2_8 BodyA:Skirt_2_8 BodyB:Skirt_2_9 PosMin:<-0.32000002, -0.32000002, 0.2> PosMax:<0.32000002, 0.32000002, -0.2> RotMin:<-0.06981317, -0.13962634, 0.06981317> RotMax:<0.06981317, 0.13962634, -0.06981317> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_2_9 BodyA:Skirt_2_9 BodyB:Skirt_2_10 PosMin:<-0.32000002, -0.32000002, 0.2> PosMax:<0.32000002, 0.32000002, -0.2> RotMin:<-0.06981317, -0.13962634, 0.06981317> RotMax:<0.06981317, 0.13962634, -0.06981317> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_2_10 BodyA:Skirt_2_10 BodyB:Skirt_2_11 PosMin:<-0.32000002, -0.32000002, 0.2> PosMax:<0.32000002, 0.32000002, -0.2> RotMin:<-0.06981317, -0.13962634, 0.06981317> RotMax:<0.06981317, 0.13962634, -0.06981317> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_2_11 BodyA:Skirt_2_11 BodyB:Skirt_2_12 PosMin:<-0.32000002, -0.32000002, 0.2> PosMax:<0.32000002, 0.32000002, -0.2> RotMin:<-0.06981317, -0.13962634, 0.06981317> RotMax:<0.06981317, 0.13962634, -0.06981317> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_2_12 BodyA:Skirt_2_12 BodyB:Skirt_2_0 PosMin:<-0.32000002, -0.32000002, 0.2> PosMax:<0.32000002, 0.32000002, -0.2> RotMin:<-0.06981317, -0.13962634, 0.06981317> RotMax:<0.06981317, 0.13962634, -0.06981317> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_3_0 BodyA:Skirt_3_0 BodyB:Skirt_3_1 PosMin:<-0.48000002, -0.48000002, 0.3> PosMax:<0.48000002, 0.48000002, -0.3> RotMin:<-0.10471976, -0.20943952, 0.10471976> RotMax:<0.10471976, 0.20943952, -0.10471976> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_3_1 BodyA:Skirt_3_1 BodyB:Skirt_3_2 PosMin:<-0.48000002, -0.48000002, 0.3> PosMax:<0.48000002, 0.48000002, -0.3> RotMin:<-0.10471976, -0.20943952, 0.10471976> RotMax:<0.10471976, 0.20943952, -0.10471976> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_3_2 BodyA:Skirt_3_2 BodyB:Skirt_3_3 PosMin:<-0.48000002, -0.48000002, 0.3> PosMax:<0.48000002, 0.48000002, -0.3> RotMin:<-0.10471976, -0.20943952, 0.10471976> RotMax:<0.10471976, 0.20943952, -0.10471976> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_3_3 BodyA:Skirt_3_3 BodyB:Skirt_3_4 PosMin:<-0.48000002, -0.48000002, 0.3> PosMax:<0.48000002, 0.48000002, -0.3> RotMin:<-0.10471976, -0.20943952, 0.10471976> RotMax:<0.10471976, 0.20943952, -0.10471976> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_3_4 BodyA:Skirt_3_4 BodyB:Skirt_3_5 PosMin:<-0.48000002, -0.48000002, 0.3> PosMax:<0.48000002, 0.48000002, -0.3> RotMin:<-0.10471976, -0.20943952, 0.10471976> RotMax:<0.10471976, 0.20943952, -0.10471976> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_3_5 BodyA:Skirt_3_5 BodyB:Skirt_3_6 PosMin:<-0.48000002, -0.48000002, 0.3> PosMax:<0.48000002, 0.48000002, -0.3> RotMin:<-0.10471976, -0.20943952, 0.10471976> RotMax:<0.10471976, 0.20943952, -0.10471976> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_3_6 BodyA:Skirt_3_6 BodyB:Skirt_3_7 PosMin:<-0.48000002, -0.48000002, 0.3> PosMax:<0.48000002, 0.48000002, -0.3> RotMin:<-0.10471976, -0.20943952, 0.10471976> RotMax:<0.10471976, 0.20943952, -0.10471976> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_3_7 BodyA:Skirt_3_7 BodyB:Skirt_3_8 PosMin:<-0.48000002, -0.48000002, 0.3> PosMax:<0.48000002, 0.48000002, -0.3> RotMin:<-0.10471976, -0.20943952, 0.10471976> RotMax:<0.10471976, 0.20943952, -0.10471976> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_3_8 BodyA:Skirt_3_8 BodyB:Skirt_3_9 PosMin:<-0.48000002, -0.48000002, 0.3> PosMax:<0.48000002, 0.48000002, -0.3> RotMin:<-0.10471976, -0.20943952, 0.10471976> RotMax:<0.10471976, 0.20943952, -0.10471976> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_3_9 BodyA:Skirt_3_9 BodyB:Skirt_3_10 PosMin:<-0.48000002, -0.48000002, 0.3> PosMax:<0.48000002, 0.48000002, -0.3> RotMin:<-0.10471976, -0.20943952, 0.10471976> RotMax:<0.10471976, 0.20943952, -0.10471976> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_3_10 BodyA:Skirt_3_10 BodyB:Skirt_3_11 PosMin:<-0.48000002, -0.48000002, 0.3> PosMax:<0.48000002, 0.48000002, -0.3> RotMin:<-0.10471976, -0.20943952, 0.10471976> RotMax:<0.10471976, 0.20943952, -0.10471976> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_3_11 BodyA:Skirt_3_11 BodyB:Skirt_3_12 PosMin:<-0.48000002, -0.48000002, 0.3> PosMax:<0.48000002, 0.48000002, -0.3> RotMin:<-0.10471976, -0.20943952, 0.10471976> RotMax:<0.10471976, 0.20943952, -0.10471976> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_3_12 BodyA:Skirt_3_12 BodyB:Skirt_3_0 PosMin:<-0.48000002, -0.48000002, 0.3> PosMax:<0.48000002, 0.48000002, -0.3> RotMin:<-0.10471976, -0.20943952, 0.10471976> RotMax:<0.10471976, 0.20943952, -0.10471976> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_4_0 BodyA:Skirt_4_0 BodyB:Skirt_4_1 PosMin:<-0.64000005, -0.64000005, 0.4> PosMax:<0.64000005, 0.64000005, -0.4> RotMin:<-0.13962634, -0.27925268, 0.13962634> RotMax:<0.13962634, 0.27925268, -0.13962634> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_4_1 BodyA:Skirt_4_1 BodyB:Skirt_4_2 PosMin:<-0.64000005, -0.64000005, 0.4> PosMax:<0.64000005, 0.64000005, -0.4> RotMin:<-0.13962634, -0.27925268, 0.13962634> RotMax:<0.13962634, 0.27925268, -0.13962634> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_4_2 BodyA:Skirt_4_2 BodyB:Skirt_4_3 PosMin:<-0.64000005, -0.64000005, 0.4> PosMax:<0.64000005, 0.64000005, -0.4> RotMin:<-0.13962634, -0.27925268, 0.13962634> RotMax:<0.13962634, 0.27925268, -0.13962634> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_4_3 BodyA:Skirt_4_3 BodyB:Skirt_4_4 PosMin:<-0.64000005, -0.64000005, 0.4> PosMax:<0.64000005, 0.64000005, -0.4> RotMin:<-0.13962634, -0.27925268, 0.13962634> RotMax:<0.13962634, 0.27925268, -0.13962634> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_4_4 BodyA:Skirt_4_4 BodyB:Skirt_4_5 PosMin:<-0.64000005, -0.64000005, 0.4> PosMax:<0.64000005, 0.64000005, -0.4> RotMin:<-0.13962634, -0.27925268, 0.13962634> RotMax:<0.13962634, 0.27925268, -0.13962634> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_4_5 BodyA:Skirt_4_5 BodyB:Skirt_4_6 PosMin:<-0.64000005, -0.64000005, 0.4> PosMax:<0.64000005, 0.64000005, -0.4> RotMin:<-0.13962634, -0.27925268, 0.13962634> RotMax:<0.13962634, 0.27925268, -0.13962634> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_4_6 BodyA:Skirt_4_6 BodyB:Skirt_4_7 PosMin:<-0.64000005, -0.64000005, 0.4> PosMax:<0.64000005, 0.64000005, -0.4> RotMin:<-0.13962634, -0.27925268, 0.13962634> RotMax:<0.13962634, 0.27925268, -0.13962634> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_4_7 BodyA:Skirt_4_7 BodyB:Skirt_4_8 PosMin:<-0.64000005, -0.64000005, 0.4> PosMax:<0.64000005, 0.64000005, -0.4> RotMin:<-0.13962634, -0.27925268, 0.13962634> RotMax:<0.13962634, 0.27925268, -0.13962634> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_4_8 BodyA:Skirt_4_8 BodyB:Skirt_4_9 PosMin:<-0.64000005, -0.64000005, 0.4> PosMax:<0.64000005, 0.64000005, -0.4> RotMin:<-0.13962634, -0.27925268, 0.13962634> RotMax:<0.13962634, 0.27925268, -0.13962634> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_4_9 BodyA:Skirt_4_9 BodyB:Skirt_4_10 PosMin:<-0.64000005, -0.64000005, 0.4> PosMax:<0.64000005, 0.64000005, -0.4> RotMin:<-0.13962634, -0.27925268, 0.13962634> RotMax:<0.13962634, 0.27925268, -0.13962634> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_4_10 BodyA:Skirt_4_10 BodyB:Skirt_4_11 PosMin:<-0.64000005, -0.64000005, 0.4> PosMax:<0.64000005, 0.64000005, -0.4> RotMin:<-0.13962634, -0.27925268, 0.13962634> RotMax:<0.13962634, 0.27925268, -0.13962634> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_4_11 BodyA:Skirt_4_11 BodyB:Skirt_4_12 PosMin:<-0.64000005, -0.64000005, 0.4> PosMax:<0.64000005, 0.64000005, -0.4> RotMin:<-0.13962634, -0.27925268, 0.13962634> RotMax:<0.13962634, 0.27925268, -0.13962634> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_4_12 BodyA:Skirt_4_12 BodyB:Skirt_4_0 PosMin:<-0.64000005, -0.64000005, 0.4> PosMax:<0.64000005, 0.64000005, -0.4> RotMin:<-0.13962634, -0.27925268, 0.13962634> RotMax:<0.13962634, 0.27925268, -0.13962634> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_5_0 BodyA:Skirt_5_0 BodyB:Skirt_5_1 PosMin:<-0.8, -0.8, 0.5> PosMax:<0.8, 0.8, -0.5> RotMin:<-0.17453292, -0.34906584, 0.17453292> RotMax:<0.17453292, 0.34906584, -0.17453292> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_5_1 BodyA:Skirt_5_1 BodyB:Skirt_5_2 PosMin:<-0.8, -0.8, 0.5> PosMax:<0.8, 0.8, -0.5> RotMin:<-0.17453292, -0.34906584, 0.17453292> RotMax:<0.17453292, 0.34906584, -0.17453292> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_5_2 BodyA:Skirt_5_2 BodyB:Skirt_5_3 PosMin:<-0.8, -0.8, 0.5> PosMax:<0.8, 0.8, -0.5> RotMin:<-0.17453292, -0.34906584, 0.17453292> RotMax:<0.17453292, 0.34906584, -0.17453292> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_5_3 BodyA:Skirt_5_3 BodyB:Skirt_5_4 PosMin:<-0.8, -0.8, 0.5> PosMax:<0.8, 0.8, -0.5> RotMin:<-0.17453292, -0.34906584, 0.17453292> RotMax:<0.17453292, 0.34906584, -0.17453292> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_5_4 BodyA:Skirt_5_4 BodyB:Skirt_5_5 PosMin:<-0.8, -0.8, 0.5> PosMax:<0.8, 0.8, -0.5> RotMin:<-0.17453292, -0.34906584, 0.17453292> RotMax:<0.17453292, 0.34906584, -0.17453292> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_5_5 BodyA:Skirt_5_5 BodyB:Skirt_5_6 PosMin:<-0.8, -0.8, 0.5> PosMax:<0.8, 0.8, -0.5> RotMin:<-0.17453292, -0.34906584, 0.17453292> RotMax:<0.17453292, 0.34906584, -0.17453292> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_5_6 BodyA:Skirt_5_6 BodyB:Skirt_5_7 PosMin:<-0.8, -0.8, 0.5> PosMax:<0.8, 0.8, -0.5> RotMin:<-0.17453292, -0.34906584, 0.17453292> RotMax:<0.17453292, 0.34906584, -0.17453292> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_5_7 BodyA:Skirt_5_7 BodyB:Skirt_5_8 PosMin:<-0.8, -0.8, 0.5> PosMax:<0.8, 0.8, -0.5> RotMin:<-0.17453292, -0.34906584, 0.17453292> RotMax:<0.17453292, 0.34906584, -0.17453292> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_5_8 BodyA:Skirt_5_8 BodyB:Skirt_5_9 PosMin:<-0.8, -0.8, 0.5> PosMax:<0.8, 0.8, -0.5> RotMin:<-0.17453292, -0.34906584, 0.17453292> RotMax:<0.17453292, 0.34906584, -0.17453292> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_5_9 BodyA:Skirt_5_9 BodyB:Skirt_5_10 PosMin:<-0.8, -0.8, 0.5> PosMax:<0.8, 0.8, -0.5> RotMin:<-0.17453292, -0.34906584, 0.17453292> RotMax:<0.17453292, 0.34906584, -0.17453292> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_5_10 BodyA:Skirt_5_10 BodyB:Skirt_5_11 PosMin:<-0.8, -0.8, 0.5> PosMax:<0.8, 0.8, -0.5> RotMin:<-0.17453292, -0.34906584, 0.17453292> RotMax:<0.17453292, 0.34906584, -0.17453292> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_5_11 BodyA:Skirt_5_11 BodyB:Skirt_5_12 PosMin:<-0.8, -0.8, 0.5> PosMax:<0.8, 0.8, -0.5> RotMin:<-0.17453292, -0.34906584, 0.17453292> RotMax:<0.17453292, 0.34906584, -0.17453292> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: SkirtSide_5_12 BodyA:Skirt_5_12 BodyB:Skirt_5_0 PosMin:<-0.8, -0.8, 0.5> PosMax:<0.8, 0.8, -0.5> RotMin:<-0.17453292, -0.34906584, 0.17453292> RotMax:<0.17453292, 0.34906584, -0.17453292> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_0_1 BodyA:上半身1 BodyB:Skirt_0_1 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, -0> RotMax:<0, 0, -0> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_1_1 BodyA:Skirt_0_1 BodyB:Skirt_1_1 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, -0> RotMax:<0, 0, -0> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_2_1 BodyA:Skirt_1_1 BodyB:Skirt_2_1 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, -0> RotMax:<0, 0, -0> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_3_1 BodyA:Skirt_2_1 BodyB:Skirt_3_1 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, -0> RotMax:<0, 0, -0> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_4_1 BodyA:Skirt_3_1 BodyB:Skirt_4_1 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, -0> RotMax:<0, 0, -0> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_5_1 BodyA:Skirt_4_1 BodyB:Skirt_5_1 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, -0> RotMax:<0, 0, -0> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_6_1 BodyA:Skirt_5_1 BodyB:Skirt_6_1 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, -0> RotMax:<0, 0, -0> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_7_1 BodyA:Skirt_6_1 BodyB:Skirt_7_1 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, -0> RotMax:<0, 0, -0> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_8_1 BodyA:Skirt_7_1 BodyB:Skirt_8_1 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, -0> RotMax:<0, 0, -0> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_9_1 BodyA:Skirt_8_1 BodyB:Skirt_9_1 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, -0> RotMax:<0, 0, -0> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_10_1 BodyA:Skirt_9_1 BodyB:Skirt_10_1 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, -0> RotMax:<0, 0, -0> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_11_1 BodyA:Skirt_10_1 BodyB:Skirt_11_1 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, -0> RotMax:<0, 0, -0> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_12_1 BodyA:Skirt_11_1 BodyB:Skirt_12_1 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, -0> RotMax:<0, 0, -0> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_13_1 BodyA:Skirt_12_1 BodyB:Skirt_13_1 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, -0> RotMax:<0, 0, -0> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_14_1 BodyA:Skirt_13_1 BodyB:Skirt_14_1 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, -0> RotMax:<0, 0, -0> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_15_1 BodyA:Skirt_14_1 BodyB:Skirt_15_1 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, -0> RotMax:<0, 0, -0> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_16_1 BodyA:Skirt_15_1 BodyB:Skirt_16_1 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, -0> RotMax:<0, 0, -0> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_17_1 BodyA:Skirt_16_1 BodyB:Skirt_17_1 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, -0> RotMax:<0, 0, -0> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_18_1 BodyA:Skirt_17_1 BodyB:Skirt_18_1 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, -0> RotMax:<0, 0, -0> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skirt_19_1 BodyA:Skirt_18_1 BodyB:Skirt_19_1 PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<0, 0, -0> RotMax:<0, 0, -0> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>
Joint: Skn_Necklace BodyA:首 BodyB:Skn_Necklace PosMin:<0, 0, -0> PosMax:<0, 0, -0> RotMin:<-0.5235988, 0, 0.5235988> RotMax:<0.5235988, 0, -0.5235988> SpringPos:<0, 0, -0> SpringRot:<0, 0, -0>

